时间,收盘价,最高价,最低价,开盘价
2011/8/24,2541.091,2569.278,2536.256,2562.411
2011/8/23,2554.019,2554.178,2514.949,2524.877
2011/8/22,2515.863,2553.415,2507.782,2534.57
2011/8/19,2534.358,2538.272,2513.754,2519.645
2011/8/18,2559.472,2603.485,2556.859,2601.99
2011/8/17,2601.261,2617.165,2596.039,2603.961
2011/8/16,2608.166,2636.36,2601.501,2627.854
2011/8/15,2626.77,2627.104,2584.407,2598.138
2011/8/12,2593.173,2605.447,2585.846,2593.395
2011/8/11,2581.508,2582.155,2505.012,2508.857
2011/8/10,2549.176,2579.156,2544.952,2562.393
2011/8/9,2526.07,2537.409,2437.681,2468.032
2011/8/8,2526.816,2614.19,2497.918,2599.289
2011/8/5,2626.423,2644.581,2605.137,2620.277
2011/8/4,2684.039,2698.815,2675.534,2683.192
2011/8/3,2678.485,2688.065,2654.364,2659.118
2011/8/2,2679.259,2689.971,2651.28,2689.971
2011/8/1,2703.783,2712.888,2688.529,2697.575
2011/7/29,2701.729,2721.53,2681.272,2706.497
2011/7/28,2708.777,2712.09,2684.661,2701.771
2011/7/27,2723.492,2726.801,2680.433,2690.144
2011/7/26,2703.026,2704.939,2677.119,2685.754
2011/7/25,2688.746,2759.628,2680.747,2759.628
2011/7/22,2770.79,2782.169,2763.8,2769.863
2011/7/21,2765.894,2799.852,2763.418,2795.896
2011/7/20,2794.205,2817.285,2779.381,2810.436
2011/7/19,2796.983,2809.315,2790.685,2804.923
2011/7/18,2816.688,2826.959,2807.108,2821.358
2011/7/15,2820.169,2821.339,2794.159,2803.585
2011/7/14,2810.444,2811.704,2788.983,2798.212
2011/7/13,2795.476,2797.266,2756.032,2756.032
2011/7/12,2754.582,2783.722,2752.186,2783.722
2011/7/11,2802.692,2807.322,2780.665,2789.454
2011/7/8,2797.774,2807.38,2784.126,2797.026
2011/7/7,2794.267,2825.123,2793.892,2813.193
2011/7/6,2810.479,2811.815,2780.728,2811.815
2011/7/5,2816.355,2818.141,2799.11,2812.722
2011/7/4,2812.818,2813.27,2770.94,2770.94
2011/7/1,2759.362,2778.668,2752.966,2767.834
2011/6/30,2762.076,2774.365,2729.992,2729.992
2011/6/29,2728.483,2759.231,2727.253,2757.4
2011/6/28,2759.202,2763.28,2736.398,2759.713
2011/6/27,2758.23,2769.043,2743.496,2746.787
2011/6/24,2746.211,2759.71,2674.303,2678.052
2011/6/23,2688.249,2693.417,2630.336,2640.66
2011/6/22,2649.321,2657.725,2633.474,2648.534
2011/6/21,2646.483,2648.024,2618.807,2628.022
2011/6/20,2621.253,2637.883,2610.99,2635.834
2011/6/17,2642.818,2675.027,2641.392,2661.414
2011/6/16,2664.283,2691.944,2663.12,2685.632
2011/6/15,2705.431,2730.476,2705.072,2717.677
2011/6/14,2730.04,2735.553,2691.671,2696.223
2011/6/13,2700.379,2703.423,2669.395,2687.653
2011/6/10,2705.143,2707.742,2672.32,2696.13
2011/6/9,2703.345,2747.332,2702.695,2743.539
2011/6/8,2750.288,2754.122,2715.25,2742.043
2011/6/7,2744.3,2745.77,2717.313,2720.97
2011/6/3,2728.02,2732.427,2701.25,2701.773
2011/6/2,2705.181,2727.995,2676.538,2715.316
2011/6/1,2743.572,2744.559,2726.495,2737.057
2011/5/31,2743.472,2744.934,2702.095,2707.559
2011/5/30,2706.361,2728.062,2689.206,2704.485
2011/5/27,2709.947,2746.842,2708.548,2739.387
2011/5/26,2736.527,2764.89,2734.536,2755.394
2011/5/25,2741.741,2771.177,2737.33,2764.56
2011/5/24,2767.056,2771.748,2744.777,2766.059
2011/5/23,2774.569,2853.286,2771.117,2853.286
2011/5/20,2858.459,2866.763,2850.445,2858.311
2011/5/19,2859.574,2884.141,2856.829,2879.387
2011/5/18,2872.771,2877.427,2843.676,2846.725
2011/5/17,2852.773,2869.23,2821.203,2846.447
2011/5/16,2849.067,2877.091,2846.307,2864.377
2011/5/13,2871.031,2871.992,2832.254,2846.311
2011/5/12,2844.083,2876.448,2843.097,2864.976
2011/5/11,2883.42,2897.141,2868.349,2890.353
2011/5/10,2890.634,2891.034,2865.104,2876.98
2011/5/9,2872.46,2885.178,2861.42,2868.235
2011/5/6,2863.886,2881.706,2834.456,2842.765
2011/5/5,2872.404,2880.125,2849.91,2854.768
2011/5/4,2866.017,2916.97,2860.075,2916.845
2011/5/3,2932.188,2933.46,2890.225,2911.51
2011/4/29,2911.511,2913.556,2871.01,2886.629
2011/4/28,2887.044,2953.193,2884.839,2937.947
2011/4/27,2925.408,2961.133,2907.662,2946.327
2011/4/26,2938.981,2970.278,2931.502,2956.949
2011/4/25,2964.951,3003.61,2964.643,3003.031
2011/4/22,3010.517,3032.965,3004.465,3025.699
2011/4/21,3026.668,3035.471,3012.544,3021.77
2011/4/20,3007.037,3019.123,2992.672,3005.975
2011/4/19,2999.041,3038.807,2996.222,3038.807
2011/4/18,3057.329,3067.456,3037.189,3040.531
2011/4/15,3050.526,3062.53,3020.156,3036.345
2011/4/14,3042.635,3058.239,3036.726,3049.667
2011/4/13,3050.398,3050.401,2994.465,3006.83
2011/4/12,3021.369,3039.124,3003.445,3012.795
2011/4/11,3022.746,3059.568,3019.886,3037.91
2011/4/8,3030.021,3031.097,2998.34,3005.368
2011/4/7,3007.909,3012.288,2990.311,3003.204
2011/4/6,3001.36,3005.238,2963.899,2964.212
2011/4/1,2967.41,2967.847,2924.394,2932.481
2011/3/31,2928.111,2961.63,2914.384,2954.653
2011/3/30,2955.771,2968.182,2935.747,2955.453
2011/3/29,2958.077,2994.174,2953.54,2979.865
2011/3/28,2984.005,3005.783,2979.196,2985.356
2011/3/25,2977.814,2985.083,2946.697,2948.543
2011/3/24,2946.706,2958.663,2942.134,2949.85
2011/3/23,2948.477,2950.422,2911.626,2919.016
2011/3/22,2919.142,2923.392,2884.751,2917.687
2011/3/21,2909.137,2927.073,2895.154,2913.913
2011/3/18,2906.886,2930.606,2900.872,2920.806
2011/3/17,2897.298,2935.625,2885.651,2906.955
2011/3/16,2930.804,2934.018,2894.252,2894.252
2011/3/15,2896.256,2927.984,2850.945,2927.984
2011/3/14,2937.627,2939.652,2914.458,2923.982
2011/3/11,2933.796,2966.98,2927.683,2942.419
2011/3/10,2957.143,2995.768,2954.367,2995.768
2011/3/9,3002.154,3012.044,2989.342,3002.546
2011/3/8,2999.942,3001.624,2976.6,2996.727
2011/3/7,2996.211,3000.429,2952.722,2952.722
2011/3/4,2942.306,2944.459,2898.084,2902.19
2011/3/3,2902.978,2937.557,2900.761,2918.731
2011/3/2,2913.808,2924.963,2883.566,2905.514
2011/3/1,2918.92,2931.58,2901.552,2906.285
2011/2/28,2905.053,2906.169,2861.817,2880.17
2011/2/25,2878.565,2890.324,2848.65,2876.777
2011/2/24,2878.603,2881.537,2854.564,2861.393
2011/2/23,2862.634,2868.484,2839.195,2844.99
2011/2/22,2855.516,2944.413,2851.62,2941.318
2011/2/21,2932.246,2932.82,2884.191,2886.54
2011/2/18,2899.792,2924.23,2890.262,2924.23
2011/2/17,2926.964,2939.284,2905.032,2929.255
2011/2/16,2923.896,2924.188,2882.549,2893.682
2011/2/15,2899.237,2934.467,2892.637,2900.427
2011/2/14,2899.134,2906.261,2828.571,2828.571
2011/2/11,2827.328,2835.411,2807.605,2815.119
2011/2/10,2818.163,2819.063,2760.175,2769.646
2011/2/9,2774.065,2804.208,2764.867,2778.701
2011/2/1,2798.96,2805.049,2785.296,2795.071
2011/1/31,2790.694,2790.921,2748.538,2751.527
2011/1/28,2752.75,2759.44,2733.291,2741.314
2011/1/27,2749.15,2753.001,2677.21,2690.825
2011/1/26,2708.814,2710.738,2676.769,2677.172
2011/1/25,2677.432,2701.044,2661.448,2691.693
2011/1/24,2695.72,2736.109,2690.652,2716.524
2011/1/21,2715.294,2746.178,2667.286,2668.677
2011/1/20,2677.652,2752.799,2676.129,2752.799
2011/1/19,2758.097,2759.602,2700.811,2707.816
2011/1/18,2708.979,2715.406,2683.367,2696.147
2011/1/17,2706.66,2780.942,2698.781,2772.45
2011/1/14,2791.344,2817.048,2780.438,2817.048
2011/1/13,2827.713,2837.526,2810.874,2830.534
2011/1/12,2821.305,2828.468,2788.13,2811.785
2011/1/11,2804.047,2810.762,2770.338,2783.476
2011/1/10,2791.809,2847.358,2786.861,2832.622
2011/1/7,2838.801,2868.005,2807.87,2820.665
2011/1/6,2824.197,2853.875,2816.951,2838.435
2011/1/5,2838.593,2850.493,2824.296,2833.117
2011/1/4,2852.648,2855.396,2810.108,2825.329
2010/12/31,2808.077,2808.926,2758.131,2759.162
2010/12/30,2759.575,2768.126,2724.541,2751.973
2010/12/29,2751.527,2753.025,2721.479,2735.476
2010/12/28,2732.99,2775.149,2730.407,2768.031
2010/12/27,2781.402,2876.811,2774.538,2842.807
2010/12/24,2835.157,2853.486,2813.496,2841.346
2010/12/23,2855.22,2893.711,2849.836,2874.202
2010/12/22,2877.9,2917.199,2867.049,2910.731
2010/12/21,2904.115,2908.166,2846.633,2857.589
2010/12/20,2852.916,2911.561,2804.556,2901.47
2010/12/17,2893.74,2898.812,2881.004,2896.77
2010/12/16,2898.138,2921.275,2891.858,2908.865
2010/12/15,2911.414,2939.05,2905.649,2927.264
2010/12/14,2927.077,2933.407,2912.42,2928.3
2010/12/13,2922.954,2923.774,2847.658,2850.325
2010/12/10,2841.04,2850.422,2792.522,2798.736
2010/12/9,2810.949,2854.7,2808.506,2837.615
2010/12/8,2848.546,2880.558,2843.94,2868.733
2010/12/7,2875.861,2884.53,2809.11,2843.767
2010/12/6,2857.178,2871.407,2831.697,2850.382
2010/12/3,2842.431,2853.401,2822.743,2846.725
2010/12/2,2843.607,2870.806,2841.473,2860.464
2010/12/1,2823.449,2834.199,2795.811,2810.543
2010/11/30,2820.181,2881.16,2758.924,2863.412
2010/11/29,2866.356,2878.827,2841.795,2861.149
2010/11/26,2871.698,2894.421,2851.957,2890.287
2010/11/25,2898.261,2901.675,2856.962,2875.858
2010/11/24,2859.936,2861.485,2794.864,2794.864
2010/11/23,2828.282,2872.172,2791.584,2872.172
2010/11/22,2884.371,2904.97,2852.774,2861.606
2010/11/19,2888.566,2888.75,2806.644,2879.655
2010/11/18,2865.452,2873.696,2827.179,2855.605
2010/11/17,2838.857,2891.052,2824.121,2852.478
2010/11/16,2894.538,3007.643,2885.753,3007.643
2010/11/15,3014.413,3016.131,2939.68,2984.872
2010/11/12,2985.435,3150.146,2975.163,3121.922
2010/11/11,3147.744,3186.72,3102.774,3108.511
2010/11/10,3115.356,3124.256,3093.878,3120.44
2010/11/9,3135,3159.019,3110.343,3159.019
2010/11/8,3159.512,3160.699,3124.091,3140.395
2010/11/5,3129.497,3142.589,3105.921,3129.87
2010/11/4,3086.939,3087.421,3035.366,3035.366
2010/11/3,3030.988,3069.066,3017.098,3044.022
2010/11/2,3045.434,3089.568,3029.324,3061.631
2010/11/1,3054.021,3054.05,2986.886,2986.886
2010/10/29,2978.835,2996.774,2955.48,2993.296
2010/10/28,2992.579,3007.013,2969.304,2989.29
2010/10/27,2997.048,3056.399,2988.871,3031.645
2010/10/26,3041.543,3073.384,3017.818,3065.844
2010/10/25,3051.419,3051.539,2959.298,2979.706
2010/10/22,2975.043,2997.624,2954.619,2976.754
2010/10/21,2983.533,3018.244,2958.546,3009.225
2010/10/20,3003.951,3041.151,2942.505,2947.511
2010/10/19,3001.853,3002.371,2931.91,2949.63
2010/10/18,2955.227,3026.099,2944.715,2985.462
2010/10/15,2971.16,2971.16,2858.216,2863.738
2010/10/14,2879.636,2919.414,2864.519,2881.552
2010/10/13,2861.361,2862.035,2826.221,2842.138
2010/10/12,2841.407,2843.428,2782.341,2795.764
2010/10/11,2806.942,2823.597,2755.026,2755.026
2010/10/8,2738.744,2747.805,2677.994,2681.253
2010/9/30,2655.658,2655.999,2597.597,2599.715
2010/9/29,2610.678,2634.124,2603.927,2608.919
2010/9/28,2611.354,2625.326,2607.018,2625.326
2010/9/27,2627.967,2629.045,2597.139,2600.54
2010/9/21,2591.55,2601.099,2580.177,2593.763
2010/9/20,2588.713,2607.347,2573.629,2601.482
2010/9/17,2598.689,2615.079,2592.535,2607.551
2010/9/16,2602.465,2653.272,2583.337,2646.921
2010/9/15,2652.503,2688.49,2645.864,2688.386
2010/9/14,2688.522,2703.781,2678.974,2694.069
2010/9/13,2688.32,2696.674,2660.607,2665.655
2010/9/10,2663.209,2667.837,2628.829,2657.235
2010/9/9,2656.352,2698.638,2651.602,2698.638
2010/9/8,2695.291,2695.845,2674.321,2687.711
2010/9/7,2698.363,2704.933,2679.023,2698.218
2010/9/6,2696.25,2698.601,2664.239,2667.195
2010/9/3,2655.394,2660.539,2631.851,2658.129
2010/9/2,2655.776,2659.978,2636.418,2646.893
2010/9/1,2622.882,2662.876,2604.487,2641.053
2010/8/31,2638.798,2647.253,2626.793,2644.787
2010/8/30,2652.664,2656.355,2620.19,2622.266
2010/8/27,2610.742,2613.487,2588.643,2602.501
2010/8/26,2603.481,2616.962,2590.614,2604.882
2010/8/25,2596.58,2645.503,2595.728,2634.95
2010/8/24,2650.307,2667.171,2614.563,2636.532
2010/8/23,2639.366,2656.116,2629.707,2637.82
2010/8/20,2642.307,2683.288,2636.908,2677.019
2010/8/19,2687.979,2701.93,2659.297,2669.431
2010/8/18,2666.301,2687.76,2654.408,2674.501
2010/8/17,2671.893,2677.57,2654.011,2663.184
2010/8/16,2661.708,2665.314,2596.771,2603.792
2010/8/13,2606.7,2607.033,2564.838,2576.687
2010/8/12,2575.475,2608.761,2570.963,2584.919
2010/8/11,2607.497,2618.451,2586.018,2587.615
2010/8/10,2595.274,2675.313,2594.336,2672.793
2010/8/9,2672.533,2676.09,2650.397,2656.364
2010/8/6,2658.392,2659.412,2598.913,2618.713
2010/8/5,2620.757,2640.589,2606.622,2636.243
2010/8/4,2638.522,2638.898,2589.988,2620.499
2010/8/3,2627.002,2681.786,2626.722,2678.791
2010/8/2,2672.516,2675.762,2633.647,2635.807
2010/7/30,2637.503,2643.035,2614.732,2642.852
2010/7/29,2648.116,2656.408,2623.944,2635.048
2010/7/28,2633.663,2636.002,2564.156,2574.322
2010/7/27,2575.368,2587.997,2565.636,2581.59
2010/7/26,2588.683,2589.484,2556.466,2576.372
2010/7/23,2572.028,2579.523,2549.237,2566.851
2010/7/22,2562.406,2563.239,2522.201,2525.976
2010/7/21,2535.394,2553.452,2520.149,2529.619
2010/7/20,2528.73,2530.331,2477.46,2477.753
2010/7/19,2475.421,2484.194,2392.273,2399.58
2010/7/16,2424.271,2428.464,2389.071,2414.681
2010/7/15,2424.304,2487.237,2423.649,2465.989
2010/7/14,2470.44,2494.589,2456.103,2456.103
2010/7/13,2450.286,2468.69,2439.243,2468.69
2010/7/12,2490.718,2501.024,2455.814,2468.541
2010/7/9,2470.923,2485.6,2398.676,2416.58
2010/7/8,2415.15,2436.283,2402.002,2429.676
2010/7/7,2421.117,2421.679,2392.567,2407.665
2010/7/6,2409.424,2409.783,2356.553,2358.284
2010/7/5,2363.947,2378.088,2335.571,2358.757
2010/7/2,2382.901,2386.4,2319.739,2371.323
2010/7/1,2373.792,2410.769,2371.778,2393.947
2010/6/30,2398.37,2411.441,2382.358,2409.542
2010/6/29,2427.053,2541.142,2425.927,2534.496
2010/6/28,2535.278,2561.485,2528.385,2550.649
2010/6/25,2552.817,2572.832,2534.269,2556.54
2010/6/24,2566.745,2586.898,2554.342,2563.639
2010/6/23,2569.872,2593.673,2546.52,2576.343
2010/6/22,2588.698,2598.353,2572.962,2579.631
2010/6/21,2586.21,2587.34,2504.315,2517.292
2010/6/18,2513.222,2568.861,2505.327,2556.602
2010/6/17,2560.245,2595.509,2559.723,2588.965
2010/6/11,2569.942,2590.979,2566.616,2574.899
2010/6/10,2562.58,2581.047,2554.787,2561.549
2010/6/9,2583.87,2589.473,2501.118,2523.879
2010/6/8,2513.947,2531.882,2491.647,2510.084
2010/6/7,2511.729,2527.104,2491.661,2508.329
2010/6/4,2553.593,2556.969,2527.873,2536.231
2010/6/3,2552.656,2596.137,2551.529,2575.77
2010/6/2,2571.423,2572.343,2521.057,2548.542
2010/6/1,2568.283,2598.897,2534.267,2577.763
2010/5/31,2592.147,2665.39,2591.535,2647.868
2010/5/28,2655.767,2686.542,2641.405,2680.403
2010/5/27,2655.918,2662.081,2583.548,2615.105
2010/5/26,2625.793,2644.941,2610.51,2620.853
2010/5/25,2622.63,2659.74,2609.086,2654.359
2010/5/24,2673.423,2680.493,2596.318,2596.318
2010/5/21,2583.522,2584.452,2481.974,2492.575
2010/5/20,2555.94,2609.639,2551.452,2571.54
2010/5/19,2587.807,2623.959,2554.984,2581.63
2010/5/18,2594.783,2603.32,2529.625,2555.141
2010/5/17,2559.931,2663.882,2557.239,2663.882
2010/5/14,2696.629,2712.863,2677.19,2692.096
2010/5/13,2710.507,2711.066,2646.896,2653.579
2010/5/12,2655.714,2668.118,2604.198,2628.019
2010/5/11,2647.574,2751.07,2638.533,2745.604
2010/5/10,2698.757,2713.061,2646.589,2690.859
2010/5/7,2688.383,2732.183,2665.812,2685.992
2010/5/6,2739.702,2838.951,2734.999,2838.951
2010/5/5,2857.151,2857.293,2770.328,2804.514
2010/5/4,2835.277,2862.555,2809.132,2821.354
2010/4/30,2870.611,2875.806,2820.949,2867.649
2010/4/29,2868.432,2928.93,2867.938,2912.196
2010/4/28,2900.331,2916.676,2865.469,2883.167
2010/4/27,2907.928,2962.145,2866.342,2962.145
2010/4/26,2969.503,2996.828,2965.832,2988.077
2010/4/23,2983.537,3015.633,2966.785,2995.568
2010/4/22,2999.484,3023.641,2978.457,3021.289
2010/4/21,3033.278,3034.327,2972.096,2984.618
2010/4/20,2979.533,2998.913,2941.35,2980.081
2010/4/19,2980.297,3096.785,2977.774,3096.785
2010/4/16,3130.302,3159.672,3121.366,3159.672
2010/4/15,3164.966,3181.663,3135.99,3168.139
2010/4/14,3166.183,3167.658,3145.555,3161.551
2010/4/13,3161.251,3173.634,3101.483,3129.692
2010/4/12,3129.263,3156.211,3111.899,3151.888
2010/4/9,3145.347,3146.459,3114.788,3118.926
2010/4/8,3118.709,3143.827,3110.256,3143.451
2010/4/7,3148.222,3161.081,3132.236,3156.314
2010/4/6,3158.681,3177.968,3141.93,3170.612
2010/4/2,3157.957,3159.598,3141.866,3154.77
2010/4/1,3147.416,3148.344,3111.935,3111.935
2010/3/31,3109.105,3130.112,3101.756,3129.574
2010/3/30,3128.468,3132.576,3113.767,3123.832
2010/3/29,3123.798,3130.279,3071.69,3076.048
2010/3/26,3059.715,3067.707,3009.905,3017.215
2010/3/25,3019.176,3051.356,3012.308,3051.356
2010/3/24,3056.808,3076.749,3052.213,3058.928
2010/3/23,3053.125,3082.965,3051.211,3076.957
2010/3/22,3074.576,3083.345,3061.759,3069.66
2010/3/19,3067.75,3069.662,3031.023,3046.749
2010/3/18,3046.089,3063.586,3035.019,3053.158
2010/3/17,3050.479,3050.757,2994.893,2999.815
2010/3/16,2992.841,2993.843,2963.438,2974.487
2010/3/15,2976.939,3013.517,2963.494,3010.722
2010/3/12,3013.412,3057.519,3011.972,3051.474
2010/3/11,3051.282,3070.935,3025.309,3050.644
2010/3/10,3048.927,3085.994,3034.739,3067.15
2010/3/9,3069.141,3084.85,3028.69,3053.26
2010/3/8,3053.232,3058.832,3030.905,3036.415
2010/3/5,3031.065,3044.165,3011.088,3026.639
2010/3/4,3023.373,3102.398,3016.215,3098.069
2010/3/3,3097.005,3098.456,3061.467,3074.099
2010/3/2,3073.108,3095.992,3060.956,3089.706
2010/3/1,3087.842,3093.095,3054.554,3057.006
2010/2/26,3051.943,3067.525,3041.689,3053.498
2010/2/25,3060.618,3063.004,3022.373,3026.656
2010/2/24,3022.177,3023.739,2955.069,2964.984
2010/2/23,2982.575,2998.907,2938.753,2998.907
2010/2/22,3003.398,3026.659,3002.811,3016.703
2010/2/12,3018.133,3018.858,2993.437,2996.088
2010/2/11,2985.499,3001.636,2976.079,2985.082
2010/2/10,2982.5,2983.179,2958.217,2967.138
2010/2/9,2948.842,2957.474,2929.21,2932.09
2010/2/8,2935.174,2954.266,2922.187,2936.452
2010/2/5,2939.402,2959.233,2918.909,2936.197
2010/2/4,2995.308,3015.126,2968.68,2983.05
2010/2/3,3003.835,3005.131,2890.021,2945.034
2010/2/2,2934.713,2990.748,2930.559,2955.753
2010/2/1,2941.36,2981.374,2912.887,2981.374
2010/1/29,2989.292,3024.848,2968.453,2979.743
2010/1/28,2994.143,3006.039,2963.891,2985.214
2010/1/27,2986.607,3028.647,2972.627,3020.54
2010/1/26,3019.394,3107.198,3001.956,3094.848
2010/1/25,3094.411,3136.999,3092.926,3103.32
2010/1/22,3128.588,3147.829,3062.629,3118.724
2010/1/21,3158.863,3176.147,3126.902,3154.189
2010/1/20,3151.85,3255.128,3148.334,3252.037
2010/1/19,3246.874,3268.806,3236.839,3242.216
2010/1/18,3237.098,3238.242,3202.207,3213.637
2010/1/15,3224.152,3241.815,3197.221,3217.19
2010/1/14,3215.55,3219.016,3165.596,3183.381
2010/1/13,3172.658,3232.818,3165.485,3204.976
2010/1/12,3273.966,3275.202,3180.085,3205.705
2010/1/11,3212.75,3306.751,3197.328,3301.611
2010/1/8,3195.997,3198.92,3149.017,3177.259
2010/1/7,3192.776,3268.819,3176.707,3253.991
2010/1/6,3254.215,3295.868,3253.044,3277.517
2010/1/5,3282.179,3290.512,3221.462,3254.468
2010/1/4,3243.76,3295.279,3243.319,3289.75
2009/12/31,3277.139,3282.211,3250.026,3264.998
2009/12/30,3262.6,3267.001,3206.217,3211.828
2009/12/29,3211.761,3212.516,3166.758,3190.172
2009/12/28,3188.785,3202.087,3148.86,3148.86
2009/12/25,3141.353,3154.774,3128.15,3149.226
2009/12/24,3153.41,3156.531,3075.107,3080.874
2009/12/23,3073.777,3078.837,3041.348,3048.199
2009/12/22,3050.52,3129.314,3039.858,3126.615
2009/12/21,3122.973,3123.986,3088.003,3108.067
2009/12/18,3113.886,3169.582,3108.03,3154.815
2009/12/17,3179.078,3272.975,3176.626,3261.608
2009/12/16,3255.213,3299.331,3246.607,3262.862
2009/12/15,3274.46,3303.176,3267.935,3283.598
2009/12/14,3302.904,3315.034,3178.229,3246.951
2009/12/11,3247.318,3280.939,3242.373,3260.448
2009/12/10,3254.264,3276.126,3225.562,3258.354
2009/12/9,3239.568,3284.645,3228.204,3258.003
2009/12/8,3296.664,3330.382,3260.671,3330.326
2009/12/7,3331.897,3334.011,3302.134,3313.06
2009/12/4,3317.044,3319.129,3214.84,3256.614
2009/12/3,3264.628,3270.367,3227.772,3267.995
2009/12/2,3269.752,3278.27,3245.964,3252.979
2009/12/1,3235.363,3240.661,3173.416,3191.058
2009/11/30,3195.301,3195.879,3114.29,3114.29
2009/11/27,3096.265,3169.755,3080.885,3137.297
2009/11/26,3170.98,3305.327,3160.35,3296.014
2009/11/25,3290.165,3291.173,3188.019,3214.815
2009/11/24,3223.526,3361.386,3214.026,3352.22
2009/11/23,3338.663,3339.305,3305.502,3312.974
2009/11/20,3308.346,3332.531,3280.184,3309.376
2009/11/19,3320.612,3329.028,3285.805,3311.188
2009/11/18,3303.234,3315.872,3274.212,3287.265
2009/11/17,3282.889,3298.379,3275.305,3291.044
2009/11/16,3275.048,3275.549,3206.428,3206.428
2009/11/13,3187.647,3189.091,3127.502,3164.65
2009/11/12,3172.945,3199.869,3163.078,3181.457
2009/11/11,3175.192,3186.595,3149.071,3176.311
2009/11/10,3178.61,3211.105,3176.255,3203.171
2009/11/9,3175.585,3176.661,3141.77,3162.146
2009/11/6,3164.037,3183.574,3156.993,3176.137
2009/11/5,3155.053,3158.718,3122.524,3133.505
2009/11/4,3128.537,3141.453,3096.354,3119.313
2009/11/3,3114.227,3121.202,3078.944,3085.744
2009/11/2,3076.649,3077.907,2923.525,2933.817
2009/10/30,2995.848,3027.131,2983.93,3007.25
2009/10/29,2960.466,2993.435,2952.014,2975.199
2009/10/28,3031.329,3038.059,2974.258,3014.182
2009/10/27,3021.459,3086.091,3020.494,3086.091
2009/10/26,3109.566,3123.364,3083.183,3114.294
2009/10/23,3107.847,3123.463,3057.387,3057.387
2009/10/22,3051.412,3080.663,3045.033,3068.678
2009/10/21,3070.589,3105.514,3062.56,3080.52
2009/10/20,3084.454,3084.944,3053.643,3062.551
2009/10/19,3038.273,3039.605,2962.307,2974.644
2009/10/16,2976.633,3008.179,2931.92,2992.745
2009/10/15,2979.788,3014.26,2967.108,2994.89
2009/10/14,2970.532,3010.611,2943.742,2945.669
2009/10/13,2936.191,2937.824,2886.959,2889.788
2009/10/12,2894.483,2932.078,2893.573,2927.021
2009/10/9,2911.715,2912.55,2834.618,2840.131
2009/9/30,2779.426,2803.858,2763.712,2772.569
2009/9/29,2754.54,2779.691,2712.299,2763.764
2009/9/28,2763.525,2857.948,2752.773,2844.37
2009/9/25,2838.842,2864.075,2812.918,2836.699
2009/9/24,2853.554,2886.256,2783.106,2824.583
2009/9/23,2842.721,2924.198,2825.859,2897.808
2009/9/22,2897.553,2982.895,2896.937,2956.129
2009/9/21,2967.011,2968.701,2871.646,2937.926
2009/9/18,2962.667,3068.028,2940.83,3063.309
2009/9/17,3060.26,3064.234,3015.586,3015.586
2009/9/16,2999.71,3028.564,2960.591,3027.506
2009/9/15,3033.728,3050.426,2999.433,3029.097
2009/9/14,3026.741,3033.083,2984.835,2990.933
